entity_id,timestamp,source_ip,geo_location,auth_method,auth_result,resource_accessed,device_id,mac_address,os_version,data_downloaded,command_sequence,label
E002,2026-08-16 10:40:00,172.22.243.142,"(28.6139, 77.209)",MFA,success,Documentation Portal,DEV002,44:b3:ab:80:ed:0a,Windows 11,34.05,"['Code Repository', 'Documentation Portal']",normal
E002,2026-08-16 11:40:00,172.22.243.142,"(28.6139, 77.209)",SSO,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,28.25,['Code Repository'],normal
E002,2026-08-16 16:17:00,172.22.243.142,"(28.6139, 77.209)",MFA,success,Documentation Portal,DEV002,44:b3:ab:80:ed:0a,Windows 11,42.74,"['Code Repository', 'Documentation Portal']",normal
E002,2026-08-17 10:10:00,172.22.243.142,"(28.6139, 77.209)",biometric,success,Documentation Portal,DEV002,44:b3:ab:80:ed:0a,Windows 11,25.57,['Documentation Portal'],normal
E002,2026-08-17 10:37:00,172.22.243.142,"(28.6139, 77.209)",MFA,success,Documentation Portal,DEV002,44:b3:ab:80:ed:0a,Windows 11,22.89,['Documentation Portal'],normal
E002,2026-08-17 16:05:00,172.22.243.142,"(28.6139, 77.209)",SSO,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,19.86,['Code Repository'],normal
E002,2026-08-17 16:41:00,172.22.243.142,"(28.6139, 77.209)",password,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,17.29,['Code Repository'],normal
E002,2026-08-18 08:05:00,172.22.243.142,"(28.6139, 77.209)",password,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,23.66,"['Documentation Portal', 'Code Repository']",normal
E002,2026-08-18 08:41:00,172.22.243.142,"(28.6139, 77.209)",MFA,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,48.92,"['Documentation Portal', 'Code Repository']",normal
E002,2026-08-18 08:52:00,172.22.243.142,"(28.6139, 77.209)",biometric,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,45.86,"['Documentation Portal', 'Code Repository']",normal
E002,2026-08-18 11:49:00,172.22.243.142,"(28.6139, 77.209)",MFA,success,Documentation Portal,DEV002,44:b3:ab:80:ed:0a,Windows 11,17.45,['Documentation Portal'],normal
E002,2026-08-18 12:41:00,172.22.243.142,"(28.6139, 77.209)",MFA,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,11.21,['Code Repository'],normal
E002,2026-08-18 13:53:00,172.22.243.142,"(28.6139, 77.209)",SSO,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,35.98,"['Documentation Portal', 'Code Repository']",normal
E002,2026-08-19 08:31:00,172.22.243.142,"(28.6139, 77.209)",MFA,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,7.84,['Code Repository'],normal
E002,2026-08-19 11:51:00,172.22.243.142,"(28.6139, 77.209)",password,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,21.02,['Code Repository'],normal
E002,2026-08-19 12:30:00,172.22.243.142,"(28.6139, 77.209)",MFA,success,Documentation Portal,DEV002,44:b3:ab:80:ed:0a,Windows 11,29.74,"['Code Repository', 'Documentation Portal']",normal
E002,2026-08-19 14:19:00,172.22.243.142,"(28.6139, 77.209)",password,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,11.79,['Code Repository'],normal
E002,2026-08-19 14:39:00,172.22.243.142,"(28.6139, 77.209)",MFA,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,14.53,"['Documentation Portal', 'Code Repository']",normal
E002,2026-08-19 16:18:00,172.22.243.142,"(28.6139, 77.209)",MFA,success,Documentation Portal,DEV002,44:b3:ab:80:ed:0a,Windows 11,7.25,"['Code Repository', 'Documentation Portal']",normal
E002,2026-08-20 08:10:00,172.22.243.142,"(28.6139, 77.209)",SSO,success,Documentation Portal,DEV002,44:b3:ab:80:ed:0a,Windows 11,27.88,"['Code Repository', 'Documentation Portal']",normal
E002,2026-08-20 09:44:00,172.22.243.142,"(28.6139, 77.209)",biometric,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,17.29,"['Documentation Portal', 'Code Repository']",normal
E002,2026-08-20 11:21:00,172.22.243.142,"(28.6139, 77.209)",biometric,success,Documentation Portal,DEV002,44:b3:ab:80:ed:0a,Windows 11,15.06,['Documentation Portal'],normal
E002,2026-08-20 15:26:00,172.22.243.142,"(28.6139, 77.209)",MFA,success,Documentation Portal,DEV002,44:b3:ab:80:ed:0a,Windows 11,15.11,"['Code Repository', 'Documentation Portal']",normal
E002,2026-08-20 15:29:00,172.22.243.142,"(28.6139, 77.209)",password,success,Documentation Portal,DEV002,44:b3:ab:80:ed:0a,Windows 11,48.39,"['Code Repository', 'Documentation Portal']",normal
E002,2026-08-21 10:20:00,172.22.243.142,"(28.6139, 77.209)",MFA,success,Documentation Portal,DEV002,44:b3:ab:80:ed:0a,Windows 11,16.58,['Documentation Portal'],normal
E002,2026-08-21 10:48:00,172.22.243.142,"(28.6139, 77.209)",SSO,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,36.26,['Code Repository'],normal
E002,2026-08-21 13:25:00,172.22.243.142,"(28.6139, 77.209)",SSO,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,30.29,['Code Repository'],normal
E002,2026-08-21 13:32:00,172.22.243.142,"(28.6139, 77.209)",MFA,success,Documentation Portal,DEV002,44:b3:ab:80:ed:0a,Windows 11,29.42,"['Code Repository', 'Documentation Portal']",normal
E002,2026-08-21 13:46:00,172.22.243.142,"(28.6139, 77.209)",MFA,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,16.71,['Code Repository'],normal
E002,2026-08-21 16:06:00,172.22.243.142,"(28.6139, 77.209)",MFA,success,Documentation Portal,DEV002,44:b3:ab:80:ed:0a,Windows 11,5.95,"['Code Repository', 'Documentation Portal']",normal
E002,2026-08-22 09:17:00,172.22.243.142,"(28.6139, 77.209)",biometric,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,27.65,"['Documentation Portal', 'Code Repository']",normal
E002,2026-08-22 10:06:00,172.22.243.142,"(28.6139, 77.209)",SSO,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,18.05,"['Documentation Portal', 'Code Repository']",normal
E002,2026-08-22 11:29:00,172.22.243.142,"(28.6139, 77.209)",biometric,success,Documentation Portal,DEV002,44:b3:ab:80:ed:0a,Windows 11,16.08,['Documentation Portal'],normal
E002,2026-08-22 15:15:00,172.22.243.142,"(28.6139, 77.209)",SSO,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,28.17,['Code Repository'],normal
E002,2026-08-23 12:24:00,172.22.243.142,"(28.6139, 77.209)",password,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,46.74,"['Documentation Portal', 'Code Repository']",normal
E002,2026-08-23 14:15:00,172.22.243.142,"(28.6139, 77.209)",MFA,success,Documentation Portal,DEV002,44:b3:ab:80:ed:0a,Windows 11,11.58,"['Code Repository', 'Documentation Portal']",normal
E002,2026-08-24 10:31:00,172.22.243.142,"(28.6139, 77.209)",SSO,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,41.1,"['Documentation Portal', 'Code Repository']",normal
E002,2026-08-24 13:12:00,172.22.243.142,"(28.6139, 77.209)",MFA,success,Documentation Portal,DEV002,44:b3:ab:80:ed:0a,Windows 11,17.67,['Documentation Portal'],normal
E002,2026-08-24 13:59:00,172.22.243.142,"(28.6139, 77.209)",MFA,success,Documentation Portal,DEV002,44:b3:ab:80:ed:0a,Windows 11,27.15,"['Code Repository', 'Documentation Portal']",normal
E002,2026-08-25 08:05:00,172.22.243.142,"(28.6139, 77.209)",password,success,Documentation Portal,DEV002,44:b3:ab:80:ed:0a,Windows 11,33.44,['Documentation Portal'],normal
E002,2026-08-25 11:37:00,172.22.243.142,"(28.6139, 77.209)",MFA,success,Documentation Portal,DEV002,44:b3:ab:80:ed:0a,Windows 11,11.65,"['Code Repository', 'Documentation Portal']",normal
E002,2026-08-25 12:31:00,172.22.243.142,"(28.6139, 77.209)",MFA,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,18.72,"['Documentation Portal', 'Code Repository']",normal
E002,2026-08-25 14:32:00,172.22.243.142,"(28.6139, 77.209)",password,failure,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,27.63,['Code Repository'],normal
E002,2026-08-25 15:15:00,172.22.243.142,"(28.6139, 77.209)",SSO,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,14.41,"['Documentation Portal', 'Code Repository']",normal
E002,2026-08-25 15:31:00,172.22.243.142,"(28.6139, 77.209)",password,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,26.27,['Code Repository'],normal
E002,2026-08-26 08:03:00,172.22.243.142,"(28.6139, 77.209)",SSO,success,Documentation Portal,DEV002,44:b3:ab:80:ed:0a,Windows 11,13.44,"['Code Repository', 'Documentation Portal']",normal
E002,2026-08-26 10:18:42,192.168.239.7,"(28.6139, 77.209)",password,failure,,DEV002,44:b3:ab:80:ed:0a,Windows 11,0.0,[],credential_stuffing
E002,2026-08-26 12:31:00,172.22.243.142,"(28.6139, 77.209)",biometric,success,Documentation Portal,DEV002,44:b3:ab:80:ed:0a,Windows 11,12.24,"['Code Repository', 'Documentation Portal']",normal
E002,2026-08-26 15:18:00,172.22.243.142,"(28.6139, 77.209)",password,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,42.93,['Code Repository'],normal
E002,2026-08-26 16:00:00,172.22.243.142,"(28.6139, 77.209)",biometric,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,27.68,['Code Repository'],normal
E002,2026-08-27 12:46:00,172.22.243.142,"(28.6139, 77.209)",MFA,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,42.28,"['Documentation Portal', 'Code Repository']",normal
E002,2026-08-27 14:08:00,172.22.243.142,"(28.6139, 77.209)",password,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,45.07,"['Documentation Portal', 'Code Repository']",normal
E002,2026-08-28 08:25:00,172.22.243.142,"(28.6139, 77.209)",password,success,Documentation Portal,DEV002,44:b3:ab:80:ed:0a,Windows 11,34.25,"['Code Repository', 'Documentation Portal']",normal
E002,2026-08-28 08:36:00,172.22.243.142,"(28.6139, 77.209)",SSO,failure,Documentation Portal,DEV002,44:b3:ab:80:ed:0a,Windows 11,10.44,['Documentation Portal'],normal
E002,2026-08-28 14:23:00,172.22.243.142,"(28.6139, 77.209)",password,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,28.24,"['Documentation Portal', 'Code Repository']",normal
E002,2026-08-28 16:12:00,172.22.243.142,"(28.6139, 77.209)",biometric,success,Documentation Portal,DEV002,44:b3:ab:80:ed:0a,Windows 11,7.08,"['Code Repository', 'Documentation Portal']",normal
E002,2026-08-29 09:24:00,172.22.243.142,"(28.6139, 77.209)",password,success,Documentation Portal,DEV002,44:b3:ab:80:ed:0a,Windows 11,11.68,['Documentation Portal'],normal
E002,2026-08-29 16:17:00,172.22.243.142,"(28.6139, 77.209)",biometric,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,16.39,"['Documentation Portal', 'Code Repository']",normal
E002,2026-08-29 16:18:00,172.22.243.142,"(28.6139, 77.209)",biometric,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,27.7,"['Documentation Portal', 'Code Repository']",normal
E002,2026-08-29 16:28:00,172.22.243.142,"(28.6139, 77.209)",biometric,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,30.97,['Code Repository'],normal
E002,2026-08-30 09:08:00,172.22.243.142,"(28.6139, 77.209)",password,success,Documentation Portal,DEV002,44:b3:ab:80:ed:0a,Windows 11,19.06,"['Code Repository', 'Documentation Portal']",normal
E002,2026-08-30 09:25:00,172.22.243.142,"(28.6139, 77.209)",SSO,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,4.67,"['Documentation Portal', 'Code Repository']",normal
E002,2026-08-30 10:12:00,172.22.243.142,"(28.6139, 77.209)",SSO,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,4.46,"['Documentation Portal', 'Code Repository']",normal
E002,2026-08-30 13:35:00,172.22.243.142,"(28.6139, 77.209)",password,success,Documentation Portal,DEV002,44:b3:ab:80:ed:0a,Windows 11,17.76,['Documentation Portal'],normal
E002,2026-08-30 13:48:00,172.22.243.142,"(28.6139, 77.209)",biometric,failure,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,20.75,['Code Repository'],normal
E002,2026-08-30 13:50:00,172.22.243.142,"(28.6139, 77.209)",MFA,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,8.56,"['Documentation Portal', 'Code Repository']",normal
E002,2026-08-31 08:02:00,172.22.243.142,"(28.6139, 77.209)",biometric,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,8.44,"['Documentation Portal', 'Code Repository']",normal
E002,2026-08-31 10:45:00,172.22.243.142,"(28.6139, 77.209)",biometric,success,Documentation Portal,DEV002,44:b3:ab:80:ed:0a,Windows 11,18.12,['Documentation Portal'],normal
E002,2026-08-31 13:51:00,172.22.243.142,"(28.6139, 77.209)",MFA,success,Documentation Portal,DEV002,44:b3:ab:80:ed:0a,Windows 11,6.86,['Documentation Portal'],normal
E002,2026-08-31 15:33:00,172.22.243.142,"(28.6139, 77.209)",SSO,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,19.06,"['Documentation Portal', 'Code Repository']",normal
E002,2026-08-31 16:02:00,172.22.243.142,"(28.6139, 77.209)",biometric,success,Documentation Portal,DEV002,44:b3:ab:80:ed:0a,Windows 11,42.99,"['Code Repository', 'Documentation Portal']",normal
E002,2026-08-31 16:25:00,172.22.243.142,"(28.6139, 77.209)",SSO,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,34.8,"['Documentation Portal', 'Code Repository']",normal
E002,2026-09-01 10:38:00,172.22.243.142,"(28.6139, 77.209)",biometric,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,14.64,"['Documentation Portal', 'Code Repository']",normal
E002,2026-09-01 13:10:00,172.22.243.142,"(28.6139, 77.209)",SSO,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,40.84,"['Documentation Portal', 'Code Repository']",normal
E002,2026-09-01 13:59:00,172.22.243.142,"(28.6139, 77.209)",MFA,success,Documentation Portal,DEV002,44:b3:ab:80:ed:0a,Windows 11,27.33,"['Code Repository', 'Documentation Portal']",normal
E002,2026-09-01 14:39:00,172.22.243.142,"(28.6139, 77.209)",MFA,success,Documentation Portal,DEV002,44:b3:ab:80:ed:0a,Windows 11,14.64,"['Code Repository', 'Documentation Portal']",normal
E002,2026-09-01 16:08:00,172.22.243.142,"(28.6139, 77.209)",biometric,success,Documentation Portal,DEV002,44:b3:ab:80:ed:0a,Windows 11,15.21,"['Code Repository', 'Documentation Portal']",normal
E002,2026-09-02 12:30:00,172.22.243.142,"(28.6139, 77.209)",biometric,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,49.54,"['Documentation Portal', 'Code Repository']",normal
E002,2026-09-02 13:32:00,172.22.243.142,"(28.6139, 77.209)",password,success,Documentation Portal,DEV002,44:b3:ab:80:ed:0a,Windows 11,18.04,"['Code Repository', 'Documentation Portal']",normal
E002,2026-09-02 15:45:00,172.22.243.142,"(28.6139, 77.209)",MFA,success,Documentation Portal,DEV002,44:b3:ab:80:ed:0a,Windows 11,17.81,"['Code Repository', 'Documentation Portal']",normal
E002,2026-09-02 16:34:00,172.22.243.142,"(28.6139, 77.209)",SSO,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,21.58,['Code Repository'],normal
E002,2026-09-03 09:26:00,172.22.243.142,"(28.6139, 77.209)",SSO,success,Documentation Portal,DEV002,44:b3:ab:80:ed:0a,Windows 11,37.37,"['Code Repository', 'Documentation Portal']",normal
E002,2026-09-03 13:21:00,172.22.243.142,"(28.6139, 77.209)",SSO,success,Documentation Portal,DEV002,44:b3:ab:80:ed:0a,Windows 11,38.64,"['Code Repository', 'Documentation Portal']",normal
E002,2026-09-04 08:37:00,172.22.243.142,"(28.6139, 77.209)",password,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,14.84,['Code Repository'],normal
E002,2026-09-04 08:38:00,172.22.243.142,"(28.6139, 77.209)",MFA,success,Documentation Portal,DEV002,44:b3:ab:80:ed:0a,Windows 11,17.22,['Documentation Portal'],normal
E002,2026-09-04 11:46:00,172.22.243.142,"(28.6139, 77.209)",SSO,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,21.96,"['Documentation Portal', 'Code Repository']",normal
E002,2026-09-04 12:50:00,172.22.243.142,"(28.6139, 77.209)",password,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,40.53,['Code Repository'],normal
E002,2026-09-04 15:10:00,172.22.243.142,"(28.6139, 77.209)",SSO,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,33.89,['Code Repository'],normal
E002,2026-09-04 15:16:00,172.22.243.142,"(28.6139, 77.209)",MFA,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,16.62,"['Documentation Portal', 'Code Repository']",normal
E002,2026-09-05 08:28:00,172.22.243.142,"(28.6139, 77.209)",biometric,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,9.4,"['Documentation Portal', 'Code Repository']",normal
E002,2026-09-05 09:12:00,172.22.243.142,"(28.6139, 77.209)",password,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,44.17,"['Documentation Portal', 'Code Repository']",normal
E002,2026-09-05 10:26:00,172.22.243.142,"(28.6139, 77.209)",password,success,Documentation Portal,DEV002,44:b3:ab:80:ed:0a,Windows 11,10.37,"['Code Repository', 'Documentation Portal']",normal
E002,2026-09-05 11:02:00,172.22.243.142,"(28.6139, 77.209)",MFA,success,Documentation Portal,DEV002,44:b3:ab:80:ed:0a,Windows 11,9.93,['Documentation Portal'],normal
E002,2026-09-05 13:26:00,172.22.243.142,"(28.6139, 77.209)",biometric,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,31.99,"['Documentation Portal', 'Code Repository']",normal
E002,2026-09-05 14:09:00,172.22.243.142,"(28.6139, 77.209)",password,success,Documentation Portal,DEV002,44:b3:ab:80:ed:0a,Windows 11,42.29,"['Code Repository', 'Documentation Portal']",normal
E002,2026-09-06 08:45:00,172.22.243.142,"(28.6139, 77.209)",password,success,Documentation Portal,DEV002,44:b3:ab:80:ed:0a,Windows 11,15.73,['Documentation Portal'],normal
E002,2026-09-06 14:32:00,172.22.243.142,"(28.6139, 77.209)",password,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,34.7,"['Documentation Portal', 'Code Repository']",normal
E002,2026-09-06 15:55:00,172.22.243.142,"(28.6139, 77.209)",MFA,success,Documentation Portal,DEV002,44:b3:ab:80:ed:0a,Windows 11,21.21,"['Code Repository', 'Documentation Portal']",normal
E002,2026-09-07 15:33:00,172.22.243.142,"(28.6139, 77.209)",biometric,success,Documentation Portal,DEV002,44:b3:ab:80:ed:0a,Windows 11,9.44,"['Code Repository', 'Documentation Portal']",normal
E002,2026-09-07 16:13:00,172.22.243.142,"(28.6139, 77.209)",password,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,9.84,"['Documentation Portal', 'Code Repository']",normal
E002,2026-09-07 16:20:00,172.22.243.142,"(28.6139, 77.209)",biometric,success,Documentation Portal,DEV002,44:b3:ab:80:ed:0a,Windows 11,42.01,"['Code Repository', 'Documentation Portal']",normal
E002,2026-09-08 12:39:00,172.22.243.142,"(28.6139, 77.209)",password,success,Documentation Portal,DEV002,44:b3:ab:80:ed:0a,Windows 11,11.1,['Documentation Portal'],normal
E002,2026-09-08 13:11:00,172.22.243.142,"(28.6139, 77.209)",MFA,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,8.49,"['Documentation Portal', 'Code Repository']",normal
E002,2026-09-08 15:58:00,172.22.243.142,"(28.6139, 77.209)",password,success,Documentation Portal,DEV002,44:b3:ab:80:ed:0a,Windows 11,27.2,"['Code Repository', 'Documentation Portal']",normal
E002,2026-09-08 16:21:00,172.22.243.142,"(28.6139, 77.209)",MFA,success,Documentation Portal,DEV002,44:b3:ab:80:ed:0a,Windows 11,5.21,"['Code Repository', 'Documentation Portal']",normal
E002,2026-09-08 16:22:00,172.22.243.142,"(28.6139, 77.209)",password,success,Documentation Portal,DEV002,44:b3:ab:80:ed:0a,Windows 11,17.49,['Documentation Portal'],normal
E002,2026-09-09 11:15:00,172.22.243.142,"(28.6139, 77.209)",password,success,Code Repository,DEV002,44:b3:ab:80:ed:0a,Windows 11,11.92,"['Documentation Portal', 'Code Repository']",normal
